family,GCF_000597845.1,GCF_000599665.1,GCF_000801165.1,GCF_000801185.2,GCF_000830035.1,GCF_000833145.1,GCF_000833635.2,GCF_000952955.1,GCF_000953515.1,GCF_000971615.1,GCF_000987875.1
GCF_000599665.1|WP_000183060.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000183130.1,0,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000186631.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000187358.1,0,1,1,1,0,0,1,1,1,1,1
GCF_000599665.1|WP_000188870.1,0,1,1,0,1,1,0,0,0,1,1
GCF_000599665.1|WP_000191372.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000191701.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000197506.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000198203.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000202113.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000207556.1,1,1,1,1,1,1,0,1,1,1,1
GCF_000599665.1|WP_000209797.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000212025.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000213294.1,1,1,1,1,0,0,1,1,1,1,1
GCF_000599665.1|WP_000217670.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000224043.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000224916.1,1,1,1,0,1,1,0,1,1,1,0
GCF_000599665.1|WP_000233576.1,0,1,1,0,0,0,0,0,0,1,0
GCF_000599665.1|WP_000234830.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000236740.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000239189.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000249366.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000250671.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000260286.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000270375.1,0,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000274636.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000301062.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000301065.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000336812.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000337066.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000338242.1,1,1,1,1,0,0,1,1,1,1,1
GCF_000599665.1|WP_000355601.1,0,1,0,0,1,1,0,0,0,0,0
GCF_000599665.1|WP_000362388.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000365574.1,1,1,1,1,0,0,1,1,1,1,1
GCF_000599665.1|WP_000365809.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000369322.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000383469.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000394263.1,0,1,1,0,0,0,1,1,1,1,0
GCF_000599665.1|WP_000396050.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000404121.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000406391.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000417803.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000446007.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000451229.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000459294.1,0,1,1,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000460707.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000473128.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000474077.1,1,1,1,1,1,1,0,1,1,1,1
GCF_000599665.1|WP_000479193.1,0,1,1,1,1,0,0,0,0,1,1
GCF_000599665.1|WP_000484111.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000488407.1,0,1,1,0,1,1,0,0,0,1,0
GCF_000599665.1|WP_000494465.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000499746.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000502112.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000511502.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000523980.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000524260.1,0,1,0,0,0,0,0,0,0,1,1
GCF_000599665.1|WP_000529285.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000535202.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000535960.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000540946.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000542385.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000543916.1,1,1,1,0,1,1,0,0,0,1,0
GCF_000599665.1|WP_000548273.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000550422.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000551807.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000554146.1,0,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000560223.1,0,1,0,0,1,1,1,1,1,1,0
GCF_000599665.1|WP_000566150.1,1,1,0,0,1,1,0,0,0,0,0
GCF_000599665.1|WP_000576690.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000576818.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000580275.1,0,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000580417.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000580776.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000582429.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000587189.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000587586.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000589326.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000594599.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000600725.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000611288.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000611666.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000611932.1,0,1,1,0,1,1,1,1,1,1,0
GCF_000599665.1|WP_000613115.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000616241.1,1,1,1,1,1,1,0,0,1,1,1
GCF_000599665.1|WP_000617470.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000620503.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000631274.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000633082.1,0,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000634214.1,0,1,0,0,0,0,0,0,0,1,1
GCF_000599665.1|WP_000636571.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000638628.1,0,1,1,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000640161.1,0,1,1,0,0,0,0,0,0,1,1
GCF_000599665.1|WP_000646014.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000650337.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000654487.1,0,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000660217.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000660977.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000678446.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000679814.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000684845.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000691857.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000694679.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000702901.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000722571.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000736024.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000743193.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000750418.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000759930.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000769435.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000770042.1,0,1,0,0,0,0,0,0,0,1,1
GCF_000599665.1|WP_000772928.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000774178.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000781176.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000783658.1,0,1,1,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000784821.1,0,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000785282.1,0,1,1,1,1,0,0,0,0,1,1
GCF_000599665.1|WP_000785988.1,1,1,1,1,0,0,1,1,1,1,1
GCF_000599665.1|WP_000787103.1,0,1,1,0,1,1,1,1,1,1,1
GCF_000599665.1|WP_000790504.1,1,1,1,1,0,0,1,1,1,1,1
GCF_000599665.1|WP_000795532.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000796455.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000804518.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000806411.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000806622.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000807584.1,0,1,1,1,0,0,1,1,1,1,1
GCF_000599665.1|WP_000809263.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000811566.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000813794.1,0,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000823288.1,0,1,1,1,1,1,1,1,1,1,0
GCF_000599665.1|WP_000825994.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000828222.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000833473.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000833494.1,0,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000840931.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000844800.1,1,1,1,1,0,0,1,1,1,1,1
GCF_000599665.1|WP_000844861.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000847345.1,0,1,1,1,1,0,0,0,0,1,1
GCF_000599665.1|WP_000848790.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000854453.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000858557.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000860030.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000860192.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000861664.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000861734.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000862683.1,0,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000874156.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000878883.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000884635.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000884972.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000887629.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000887652.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000888778.1,0,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000896806.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000897378.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000900641.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000904003.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000905920.1,0,1,0,0,1,1,0,0,0,0,0
GCF_000599665.1|WP_000907973.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000908084.1,0,1,0,0,0,0,0,0,0,1,1
GCF_000599665.1|WP_000918166.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000918487.1,0,1,0,0,0,0,0,0,0,1,1
GCF_000599665.1|WP_000943607.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_000949109.1,1,1,1,1,0,0,1,1,1,1,1
GCF_000599665.1|WP_000949498.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000964718.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000973152.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000976472.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000983977.1,0,1,1,1,0,0,1,1,1,1,1
GCF_000599665.1|WP_000994309.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_000998300.1,1,1,1,1,1,1,1,0,1,1,1
GCF_000599665.1|WP_001000377.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001000710.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001001643.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001004422.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001005162.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001005448.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001008234.1,0,1,0,0,1,1,1,1,1,1,1
GCF_000599665.1|WP_001014327.1,0,1,0,0,0,0,0,0,0,1,0
GCF_000599665.1|WP_001018496.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001023641.1,0,1,0,0,1,1,0,0,1,1,0
GCF_000599665.1|WP_001024876.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001029815.1,0,1,0,0,0,0,0,0,0,1,1
GCF_000599665.1|WP_001030484.1,0,1,1,1,0,0,0,0,0,1,0
GCF_000599665.1|WP_001031303.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001031530.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001036747.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001037394.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001038643.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001042105.1,0,1,1,1,0,0,0,0,0,1,0
GCF_000599665.1|WP_001043146.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001050672.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001052917.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001054342.1,0,1,1,0,1,1,0,1,1,1,0
GCF_000599665.1|WP_001056840.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001058802.1,0,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001077735.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001080149.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001081870.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001087296.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001100703.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001103586.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001105393.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001113717.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001113742.1,1,1,0,1,0,0,0,0,0,1,0
GCF_000599665.1|WP_001116587.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001135310.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001138434.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001139678.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001148908.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001154687.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001160804.1,0,1,0,1,0,0,0,0,0,0,1
GCF_000599665.1|WP_001163428.1,1,1,1,0,0,0,1,1,1,1,0
GCF_000599665.1|WP_001165936.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001166760.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001169151.1,0,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001172288.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001174963.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001175589.1,0,1,1,1,0,0,0,0,0,1,0
GCF_000599665.1|WP_001177864.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001182903.1,0,1,1,0,0,0,0,0,0,1,0
GCF_000599665.1|WP_001183198.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001183326.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001190712.1,1,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001195865.1,0,1,0,0,0,0,0,0,0,1,1
GCF_000599665.1|WP_001196460.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001198665.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001204037.1,0,1,0,0,0,0,0,0,0,1,1
GCF_000599665.1|WP_001204919.1,0,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001208077.1,0,1,1,1,0,0,0,0,0,1,0
GCF_000599665.1|WP_001209784.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001212222.1,1,1,1,1,0,0,1,1,1,1,1
GCF_000599665.1|WP_001213584.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001240398.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001240537.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001241878.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001255163.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001260323.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001269673.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001270286.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001272309.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001274824.1,0,1,1,1,0,0,1,1,1,0,1
GCF_000599665.1|WP_001277954.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001281116.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001282098.1,0,1,1,1,0,0,1,1,1,1,1
GCF_000599665.1|WP_001284719.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001285362.1,0,1,0,0,0,0,0,0,0,1,0
GCF_000599665.1|WP_001287361.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001288134.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001288368.1,0,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001290321.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001295347.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001295585.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001295641.1,0,1,1,1,0,0,1,1,1,1,1
GCF_000599665.1|WP_001296421.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001296581.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001297116.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001297374.1,0,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001297479.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001297704.1,0,1,1,1,0,0,1,1,1,1,1
GCF_000599665.1|WP_001298095.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001299090.1,1,1,1,1,1,1,1,1,1,0,1
GCF_000599665.1|WP_001299444.1,0,1,0,0,1,1,0,1,1,0,0
GCF_000599665.1|WP_001299447.1,1,1,1,1,1,1,0,1,1,1,1
GCF_000599665.1|WP_001303586.1,0,1,1,0,1,1,0,1,1,1,0
GCF_000599665.1|WP_001305627.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001305821.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001305965.1,0,1,0,0,1,1,0,0,0,0,0
GCF_000599665.1|WP_001305988.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001306384.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001306737.1,1,1,1,1,0,0,1,1,1,1,0
GCF_000599665.1|WP_001307651.1,1,1,1,0,1,1,0,1,1,1,1
GCF_000599665.1|WP_001308680.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001309280.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001309480.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001309545.1,0,1,0,1,1,1,1,1,1,0,1
GCF_000599665.1|WP_001312049.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001312284.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001312793.1,0,1,0,0,1,1,1,1,1,1,0
GCF_000599665.1|WP_001314460.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001315049.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001323172.1,0,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001326317.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001326849.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001327900.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001328192.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001328199.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001328910.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001338897.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001339231.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001344816.1,0,1,0,0,1,1,1,1,1,1,0
GCF_000599665.1|WP_001349921.1,0,1,1,1,1,0,0,0,0,1,1
GCF_000599665.1|WP_001352098.1,0,1,0,0,1,1,1,1,1,1,0
GCF_000599665.1|WP_001354966.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001357268.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001360974.1,0,1,1,1,1,1,0,0,0,1,0
GCF_000599665.1|WP_001361632.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001364824.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001365039.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001370340.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001376736.1,1,1,1,1,1,1,0,1,1,1,1
GCF_000599665.1|WP_001386991.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001387312.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001389735.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001396581.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001445370.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001445682.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001445779.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001469293.1,0,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001470211.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001513324.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001513538.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001521690.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001521714.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001521855.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001521869.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001521910.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001522501.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001530548.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001544317.1,0,1,0,0,1,1,0,0,0,0,0
GCF_000599665.1|WP_001550349.1,1,1,1,0,1,1,1,1,1,1,1
GCF_000599665.1|WP_001550361.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001550661.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001550750.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001551043.1,0,1,1,0,0,0,1,1,1,0,0
GCF_000599665.1|WP_001551044.1,0,1,1,0,0,0,1,1,1,0,0
GCF_000599665.1|WP_001551740.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001551801.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001558852.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001559743.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001577621.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001577623.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001577624.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001577625.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001577626.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001577627.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001577629.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001577630.1,0,1,0,0,0,0,0,0,0,0,0
